Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Gears,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions,Fuel avg 
BMW,M3,COMPACT,3,6,1,7,1,14,9.7,12.1,23,284,14.7
BMW,M4 CABRIOLET,SUBCOMPACT,3,6,1,7,1,14.1,9.6,12.1,23,283,14.7
BMW,M4 COUPE,COMPACT,3,6,1,7,1,14,9.7,12.1,23,284,14.7
BMW,M6,COMPACT,4.4,8,1,7,1,17.2,11.6,14.7,19,343,15.625
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,1,7,1,17.2,11.6,14.7,19,343,15.625
BMW,M6 GRAN COUPE,COMPACT,4.4,8,1,7,1,17.2,11.6,14.7,19,343,15.625
FORD,FOCUS FFV,COMPACT,2,4,1,6,0,9.1,6.4,7.9,36,185,14.85
FORD,FOCUS FFV,COMPACT,2,4,1,6,3,12.2,8.8,10.6,27,177,14.65
FORD,GT,TWO-SEATER,3.5,6,1,7,1,20.6,13.2,17.3,16,406,16.775
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,1,6,0,4.3,4.4,4.4,64,103,19.275
HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,1,6,0,4.2,4,4.1,69,96,20.325
HYUNDAI,TUCSON,SUV - SMALL,1.6,4,1,7,0,9.9,8.5,9.3,30,221,14.425
HYUNDAI,VELOSTER,COMPACT,1.6,4,1,6,0,8.3,6.7,7.6,37,180,14.9
INFINITI,QX30,COMPACT,2,4,1,7,1,9.7,7.1,8.5,33,200,14.575
INFINITI,QX30 AWD,COMPACT,2,4,1,7,1,10.6,8,9.4,30,221,14.5
KIA,FORTE 5,FULL-SIZE,1.6,4,1,7,0,9.4,7.9,8.7,32,207,14.5
KIA,FORTE KOUP,COMPACT,1.6,4,1,7,0,9.6,7.4,8.6,33,204,14.65
KIA,NIRO,STATION WAGON - SMALL,1.6,4,1,6,0,4.6,5.1,4.8,59,114,18.375
KIA,NIRO FE,STATION WAGON - SMALL,1.6,4,1,6,0,4.5,4.8,4.7,60,110,18.5
KIA,NIRO TOURING,STATION WAGON - SMALL,1.6,4,1,6,0,5.1,5.8,5.4,52,129,17.075
KIA,SOUL TURBO,STATION WAGON - SMALL,1.6,4,1,7,0,9.1,7.7,8.5,33,199,14.575
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,1,7,1,22.2,12.7,17.9,16,428,17.2
LAMBORGHINI,AVENTADOR COUPE LP 740,TWO-SEATER,6.5,12,1,7,1,23.9,14.5,19.7,14,461,18.025
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,1,7,1,23,13.5,18.7,15,438,17.55
LAMBORGHINI,AVENTADOR ROADSTER LP 740,TWO-SEATER,6.5,12,1,7,1,23.9,14.5,19.7,14,461,18.025
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,1,7,1,16.4,11.4,14.2,20,331,15.5
LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,10,1,7,1,16.9,11.8,14.6,19,340,15.575
NISSAN,GT-R,SUBCOMPACT,3.8,6,1,6,1,14.5,10.7,12.8,22,300,15
PORSCHE,911 CARRERA,MINICOMPACT,3,6,1,7,1,10.6,8,9.4,30,221,14.5
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3,6,1,7,1,10.8,8.3,9.7,29,227,14.45
PORSCHE,911 CARRERA S,MINICOMPACT,3,6,1,7,1,10.8,8.3,9.7,29,226,14.45
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3,6,1,7,1,10.8,8.4,9.7,29,228,14.475
PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,1,7,1,10.7,8.3,9.6,29,225,14.4
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3,6,1,7,1,11,8.4,9.8,29,230,14.55
PORSCHE,911 CARRERA 4S,MINICOMPACT,3,6,1,7,1,11,8.5,9.9,29,232,14.6
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3,6,1,7,1,10.9,8.5,9.9,29,231,14.575
PORSCHE,911 TARGA 4,MINICOMPACT,3,6,1,7,1,10.9,8.4,9.8,29,228,14.525
PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,1,7,1,11.1,8.6,10,28,233,14.425
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,266,14.725
PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,267,14.725
PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,266,14.725
PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,267,14.725
PORSCHE,BOXSTER,TWO-SEATER,2,4,1,7,1,10.5,8,9.4,30,219,14.475
PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,1,7,1,11,8.4,9.9,29,230,14.575
PORSCHE,CAYMAN,TWO-SEATER,2,4,1,7,1,10.5,8,9.4,30,219,14.475
PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,1,7,1,11,8.4,9.9,29,230,14.575
SMART,FORTWO CABRIOLET,TWO-SEATER,0.9,3,1,6,1,7,6.3,6.7,42,152,15.5
VOLKSWAGEN,GOLF GTI,COMPACT,2,4,1,6,0,9.6,7.2,8.5,33,199,14.575
VOLKSWAGEN,GOLF R,COMPACT,2,4,1,6,1,10.4,7.9,9.3,30,216,14.4
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,1,6,0,10.6,8,9.4,30,220,14.5
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,1,6,0,10.6,8,9.4,30,220,14.5
VOLKSWAGEN,JETTA,COMPACT,1.8,4,1,6,0,9.4,6.8,8.2,34,193,14.6
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,1,6,0,11.9,8.5,10.4,27,242,14.45
ACURA,ILX,COMPACT,2.4,4,1,8,1,9.4,6.8,8.2,34,192,14.6
ACURA,MDX HYBRID AWD,SUV - SMALL,3,6,1,7,1,9.1,9,9,31,210,14.525
ACURA,NSX,TWO-SEATER,3.5,6,1,9,1,11.1,10.8,11,26,261,14.725
ACURA,RLX HYBRID,MID-SIZE,3.5,6,1,7,1,8.4,8.2,8.4,34,196,14.75
ACURA,TLX,COMPACT,2.4,4,1,8,1,10,7.1,8.7,32,205,14.45
ACURA,TLX A-SPEC,COMPACT,2.4,4,1,8,1,10.2,7.4,8.9,32,209,14.625
ALFA ROMEO,4C COUPE,TWO-SEATER,1.8,4,1,6,1,9.7,6.9,8.4,34,197,14.75
ALFA ROMEO,4C SPIDER,TWO-SEATER,1.8,4,1,6,1,9.7,6.9,8.4,34,197,14.75
AUDI,A3,SUBCOMPACT,2,4,1,7,0,9.1,6.8,8,35,188,14.725
AUDI,A3 QUATTRO,SUBCOMPACT,2,4,1,6,0,9.7,7.5,8.7,32,205,14.475
AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2,4,1,6,0,10.8,8,9.5,30,223,14.575
AUDI,A4,COMPACT,2,4,1,7,1,8.6,6.4,7.6,37,177,14.9
AUDI,A4 QUATTRO,COMPACT,2,4,1,7,1,10,7,8.7,32,203,14.425
AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2,4,1,7,1,10.5,7.9,9.3,30,217,14.425
AUDI,A5 QUATTRO,SUBCOMPACT,2,4,1,7,1,10,7,8.7,32,203,14.425
AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2,4,1,7,1,10,7,8.7,32,203,14.425
AUDI,A5 SPORTBACK QUATTRO,MID-SIZE,2,4,1,7,1,10,7,8.7,32,203,14.425
AUDI,R8,TWO-SEATER,5.2,10,1,7,1,16,9.5,13.1,22,304,15.15
AUDI,R8 QUATTRO,TWO-SEATER,5.2,10,1,7,1,17.1,11.3,14.5,19,338,15.475
AUDI,R8 SPYDER,TWO-SEATER,5.2,10,1,7,1,17.1,11.3,14.5,19,338,15.475
AUDI,RS 3,SUBCOMPACT,2.5,5,1,7,1,12.4,8.3,10.5,27,248,14.55
AUDI,RS 5,SUBCOMPACT,2.9,6,1,8,1,12.9,8.9,11.1,25,260,14.475
AUDI,S3,SUBCOMPACT,2,4,1,7,1,10.6,8.3,9.6,29,223,14.375
AUDI,S4,COMPACT,3,6,1,8,1,11.5,8,9.9,29,232,14.6
AUDI,S5,SUBCOMPACT,3,6,1,8,1,11.5,8,9.9,29,232,14.6
AUDI,S5 CABRIOLET,SUBCOMPACT,3,6,1,8,1,11.9,8.1,10.2,28,239,14.55
AUDI,S5 SPORTBACK,MID-SIZE,3,6,1,8,1,11.5,8,9.9,29,232,14.6
AUDI,S6,MID-SIZE,4,8,1,7,1,15,10,12.8,22,298,14.95
AUDI,S7,MID-SIZE,4,8,1,7,1,15,10,12.8,22,298,14.95
AUDI,SQ5,SUV - SMALL,3,6,1,8,1,12.7,10,11.5,25,270,14.8
AUDI,TT COUPE QUATTRO,SUBCOMPACT,2,4,1,6,0,10.1,7.8,9.1,31,209,14.5
AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2,4,1,6,0,10.1,7.8,9.1,31,209,14.5
AUDI,TT RS,SUBCOMPACT,2.5,5,1,7,1,12.3,8.2,10.5,27,245,14.5
AUDI,TTS COUPE,SUBCOMPACT,2,4,1,6,1,10.3,8.6,9.5,30,222,14.6
BMW,M2,SUBCOMPACT,3,6,1,7,1,11.8,8.9,10.5,27,245,14.55
BMW,M3,COMPACT,3,6,1,7,1,13.5,9.9,11.9,24,280,14.825
BMW,M4 CABRIOLET,SUBCOMPACT,3,6,1,7,1,14.5,10.5,12.7,22,299,14.925
BMW,M4 COUPE,COMPACT,3,6,1,7,1,13.5,9.9,11.9,24,280,14.825
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,1,7,1,17.3,11.6,14.7,19,344,15.65
BMW,M6 COUPE,SUBCOMPACT,4.4,8,1,7,1,17.3,11.6,14.7,19,344,15.65
BMW,M6 GRAN COUPE,COMPACT,4.4,8,1,7,1,17.3,11.6,14.7,19,344,15.65
BUGATTI,CHIRON,TWO-SEATER,8,16,1,7,1,26.8,16.6,22.2,13,522,19.65
FORD,FIESTA,SUBCOMPACT,1.6,4,1,6,0,8.6,6.4,7.6,37,179,14.9
FORD,FOCUS,COMPACT,2,4,1,6,0,8.9,6.1,7.7,37,179,14.925
FORD,GT,TWO-SEATER,3.5,6,1,7,1,20.4,13.1,17.1,17,403,16.9
HYUNDAI,ELANTRA,MID-SIZE,1.6,4,1,7,0,8.9,7,8.1,35,189,14.75
HYUNDAI,ELANTRA GT,FULL-SIZE,1.6,4,1,7,0,9.2,7.1,8.3,34,194,14.65
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,1,6,0,4.3,4.4,4.3,66,102,19.75
HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,1,6,0,4.2,4,4.1,69,96,20.325
HYUNDAI,KONA AWD,SUV - SMALL,1.6,4,1,7,0,9,8,8.6,33,201,14.65
HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,1,6,0,6,5.3,5.7,50,135,16.75
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2,4,1,6,0,5.9,5.1,5.6,50,132,16.65
HYUNDAI,TUCSON AWD,SUV - SMALL,1.6,4,1,7,0,9.9,8.5,9.3,30,221,14.425
INFINITI,QX30,COMPACT,2,4,1,7,1,9.7,7.1,8.5,33,200,14.575
INFINITI,QX30 AWD,COMPACT,2,4,1,7,1,10.6,8,9.4,30,221,14.5
KIA,FORTE 5,FULL-SIZE,1.6,4,1,7,0,9.4,7.9,8.7,32,207,14.5
KIA,NIRO,STATION WAGON - SMALL,1.6,4,1,6,0,4.6,5.1,4.8,59,114,18.375
KIA,NIRO FE,STATION WAGON - SMALL,1.6,4,1,6,0,4.5,4.8,4.7,60,110,18.5
KIA,NIRO TOURING,STATION WAGON - SMALL,1.6,4,1,6,0,5.1,5.8,5.4,52,129,17.075
KIA,OPTIMA HYBRID,MID-SIZE,2,4,1,6,0,6,5.1,5.6,50,132,16.675
KIA,SOUL,STATION WAGON - SMALL,1.6,4,1,7,0,9.1,7.7,8.5,33,199,14.575
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,1,7,1,23.8,14.1,19.4,15,454,18.075
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,1,7,1,24.2,14.5,19.8,14,464,18.125
LAMBORGHINI,AVENTADOR S COUPE,TWO-SEATER,6.5,12,1,7,1,23.8,14.1,19.4,15,454,18.075
LAMBORGHINI,AVENTADOR S ROADSTER,TWO-SEATER,6.5,12,1,7,1,24.2,14.5,19.8,14,464,18.125
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,1,7,1,16.8,11.4,14.4,20,336,15.65
LAMBORGHINI,HURACAN AWD,TWO-SEATER,5.2,10,1,7,1,17.2,12.2,15,19,349,15.85
LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,10,1,7,1,16.7,11.7,14.5,19,337,15.475
LAMBORGHINI,HURACAN SPYDER AWD,TWO-SEATER,5.2,10,1,7,1,17.2,12.3,15,19,350,15.875
MERCEDES-BENZ,AMG CLA 45 4MATIC,COMPACT,2,4,1,7,1,10.3,7.9,9.2,31,217,14.6
MERCEDES-BENZ,AMG GLA 45 4MATIC,STATION WAGON - MID-SIZE,2,4,1,7,1,10.7,8.3,9.6,29,225,14.4
MERCEDES-BENZ,AMG GT COUPE,TWO-SEATER,4,8,1,7,1,14.5,10.8,12.8,22,302,15.025
MERCEDES-BENZ,AMG GT ROADSTER,TWO-SEATER,4,8,1,7,1,14.7,11,13,22,304,15.175
MERCEDES-BENZ,AMG GT C COUPE,TWO-SEATER,4,8,1,7,1,15.5,11.7,13.8,20,322,15.25
MERCEDES-BENZ,AMG GT C ROADSTER,TWO-SEATER,4,8,1,7,1,15.5,11.7,13.8,20,322,15.25
MERCEDES-BENZ,AMG GT R COUPE,TWO-SEATER,4,8,1,7,1,15.6,11.9,13.9,20,324,15.35
MERCEDES-BENZ,AMG GT S COUPE,TWO-SEATER,4,8,1,7,1,14.5,10.8,12.8,22,302,15.025
MERCEDES-BENZ,B 250,MID-SIZE,2,4,1,7,1,9.8,6.8,8.4,34,196,14.75
MERCEDES-BENZ,B 250 4MATIC,MID-SIZE,2,4,1,7,1,10.3,7.8,9.1,31,215,14.55
MERCEDES-BENZ,CLA 250,COMPACT,2,4,1,7,1,9.6,6.6,8.2,34,193,14.6
MERCEDES-BENZ,CLA 250 4MATIC,COMPACT,2,4,1,7,1,9.9,7.3,8.7,32,204,14.475
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,1,7,1,10.1,7.6,9,31,209,14.425
NISSAN,GT-R,SUBCOMPACT,3.8,6,1,6,1,14.5,10.7,12.8,22,300,15
PORSCHE,911 CARRERA,MINICOMPACT,3,6,1,7,1,10.6,8,9.4,30,221,14.5
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3,6,1,7,1,10.8,8.3,9.7,29,227,14.45
PORSCHE,911 CARRERA GTS,MINICOMPACT,3,6,1,7,1,11.5,9.1,10.4,27,243,14.5
PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3,6,1,7,1,11.8,9.2,10.6,27,249,14.65
PORSCHE,911 CARRERA S,MINICOMPACT,3,6,1,7,1,10.8,8.3,9.7,29,226,14.45
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3,6,1,7,1,10.8,8.4,9.7,29,228,14.475
PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,1,7,1,10.7,8.3,9.6,29,225,14.4
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3,6,1,7,1,11,8.4,9.8,29,230,14.55
PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3,6,1,7,1,11.8,9.2,10.6,27,248,14.65
PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3,6,1,7,1,11.9,9.3,10.7,26,250,14.475
PORSCHE,911 CARRERA 4S,MINICOMPACT,3,6,1,7,1,11,8.5,9.9,29,232,14.6
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3,6,1,7,1,10.9,8.5,9.9,29,231,14.575
PORSCHE,911 GT3,TWO-SEATER,4,6,1,7,1,15.8,11.6,13.9,20,324,15.325
PORSCHE,911 TARGA 4,MINICOMPACT,3,6,1,7,1,10.9,8.4,9.8,29,228,14.525
PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3,6,1,7,1,12.1,9.2,10.8,26,251,14.525
PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,1,7,1,11.1,8.6,10,28,233,14.425
PORSCHE,911 TURBO,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,266,14.725
PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,267,14.725
PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,266,14.725
PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,1,7,1,12.6,9.9,11.4,25,267,14.725
PORSCHE,911 TURBO S EXCLUSIVE,MINICOMPACT,3.8,6,1,7,1,13.8,10.3,12.3,23,285,14.85
PORSCHE,BOXSTER,TWO-SEATER,2,4,1,7,1,10.5,8,9.4,30,219,14.475
PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,1,7,1,11.8,9.2,10.6,27,249,14.65
PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,1,7,1,11,8.4,9.9,29,230,14.575
PORSCHE,CAYMAN,TWO-SEATER,2,4,1,7,1,10.5,8,9.4,30,219,14.475
PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,1,7,1,11.8,9.2,10.6,27,249,14.65
PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,1,7,1,11,8.4,9.9,29,230,14.575
PORSCHE,PANAMERA,FULL-SIZE,3,6,1,8,1,11,8.3,9.8,29,229,14.525
PORSCHE,PANAMERA 4,FULL-SIZE,3,6,1,8,1,11.3,8.6,10.1,28,235,14.5
PORSCHE,PANAMERA 4 EXECUTIVE,FULL-SIZE,3,6,1,8,1,11.3,8.6,10.1,28,235,14.5
PORSCHE,PANAMERA 4 ST,FULL-SIZE,3,6,1,8,1,11.5,9,10.4,27,242,14.475
PORSCHE,PANAMERA 4S,FULL-SIZE,2.9,6,1,8,1,11.3,8.5,10.1,28,235,14.475
PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,2.9,6,1,8,1,11.3,8.5,10.1,28,235,14.475
PORSCHE,PANAMERA 4S ST,FULL-SIZE,2.9,6,1,8,1,12.1,9,10.7,26,249,14.45
PORSCHE,PANAMERA TURBO,FULL-SIZE,4,8,1,8,1,12.8,9.2,11.2,25,261,14.55
PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4,8,1,8,1,12.8,9.2,11.2,25,261,14.55
PORSCHE,PANAMERA TURBO ST,FULL-SIZE,4,8,1,8,1,13.4,10.1,11.9,24,279,14.85
VOLKSWAGEN,GOLF GTI,COMPACT,2,4,1,6,0,9.6,7.3,8.6,33,200,14.625
VOLKSWAGEN,GOLF R,COMPACT,2,4,1,7,1,10.6,8,9.4,30,220,14.5
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,1,6,0,10.7,8,9.4,30,220,14.525
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,1,6,0,10.8,8.1,9.6,29,224,14.375
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,1,6,0,12.2,8.5,10.6,27,246,14.575
ACURA,ILX,COMPACT,2.4,4,1,8,1,9.9,7,8.6,33,199,14.625
ACURA,MDX Hybrid AWD,SUV - SMALL,3,6,1,7,1,9.1,9,9,31,210,14.525
ACURA,NSX,TWO-SEATER,3.5,6,1,9,1,11.1,10.8,11,26,261,14.725
ACURA,RLX Hybrid,MID-SIZE,3.5,6,1,7,1,8.4,8.2,8.4,34,196,14.75
ACURA,TLX,COMPACT,2.4,4,1,8,1,10,7.1,8.7,32,205,14.45
ACURA,TLX A-SPEC,COMPACT,2.4,4,1,8,1,10.2,7.4,8.9,32,209,14.625
ALFA ROMEO,4C Coupe,TWO-SEATER,1.8,4,1,6,1,9.7,6.9,8.4,34,197,14.75
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,1,6,1,9.7,6.9,8.4,34,197,14.75
AUDI,A3,SUBCOMPACT,2,4,1,7,0,9.1,6.8,8.1,35,188,14.75
AUDI,A3 quattro,SUBCOMPACT,2,4,1,7,0,10.9,7.9,9.6,29,225,14.35
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2,4,1,7,0,10.7,7.9,9.5,30,221,14.525
AUDI,A4,COMPACT,2,4,1,7,1,8.6,6.9,7.8,36,182,14.825
AUDI,A4 quattro,COMPACT,2,4,1,7,1,10,7,8.7,32,204,14.425
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2,4,1,7,1,10.7,8,9.5,30,221,14.55
AUDI,A5 quattro,SUBCOMPACT,2,4,1,7,1,10,7,8.7,32,204,14.425
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2,4,1,7,1,10,7,8.7,32,204,14.425
AUDI,A5 Sportback quattro,MID-SIZE,2,4,1,7,1,10,7,8.7,32,204,14.425
AUDI,A6 quattro,MID-SIZE,3,6,1,7,1,10.7,8.2,9.6,29,224,14.375
AUDI,A7 quattro,MID-SIZE,3,6,1,7,1,10.7,8.2,9.6,29,224,14.375
AUDI,Q5,SUV - SMALL,2,4,1,7,1,10.9,8.7,9.9,29,230,14.625
AUDI,RS 3,SUBCOMPACT,2.5,5,1,7,1,12.4,8.4,10.6,27,247,14.6
AUDI,S3,SUBCOMPACT,2,4,1,7,1,10.7,8,9.5,30,222,14.55
AUDI,TT Coupe quattro,SUBCOMPACT,2,4,1,7,0,10.3,7.7,9.2,31,213,14.55
AUDI,TT Roadster quattro,TWO-SEATER,2,4,1,7,0,10.3,7.7,9.2,31,213,14.55
AUDI,TT RS Coupe,SUBCOMPACT,2.5,5,1,7,1,12,8.3,10.3,27,241,14.4
AUDI,TTS Coupe,SUBCOMPACT,2,4,1,7,1,10.4,8.2,9.4,30,220,14.5
BMW,M2 Competition,SUBCOMPACT,3,6,1,7,1,14.3,10.4,12.6,22,294,14.825
BMW,M4 Cabriolet,SUBCOMPACT,3,6,1,7,1,14.5,10.5,12.7,22,299,14.925
BMW,M4 Cabriolet Competition,SUBCOMPACT,3,6,1,7,1,14.5,10.5,12.7,22,299,14.925
BMW,M4 Coupe,COMPACT,3,6,1,7,1,14.3,10.4,12.6,22,294,14.825
BMW,M4 Coupe Competition,COMPACT,3,6,1,7,1,14.3,10.4,12.6,22,294,14.825
BMW,M4 CS,COMPACT,3,6,1,7,1,14.3,10.4,12.6,22,294,14.825
BMW,M6 Gran Coupe,COMPACT,4.4,8,1,7,1,17.3,11.6,14.7,19,344,15.65
BUGATTI,Chiron,TWO-SEATER,8,16,1,7,1,26.8,16.6,22.2,13,522,19.65
FORD,Fiesta,SUBCOMPACT,1.6,4,1,6,0,8.6,6.4,7.6,37,178,14.9
FORD,GT,TWO-SEATER,3.5,6,1,7,1,20.4,13.1,17.1,17,402,16.9
HYUNDAI,Elantra,MID-SIZE,1.6,4,1,7,0,8.9,7,8.1,35,189,14.75
HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,1,7,0,9.7,7.4,8.6,33,205,14.675
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,1,6,0,4.3,4.4,4.3,66,104,19.75
HYUNDAI,IONIQ Blue,FULL-SIZE,1.6,4,1,6,0,4.2,4,4.1,69,96,20.325
HYUNDAI,Kona AWD,SUV - SMALL,1.6,4,1,7,0,9,8,8.6,33,201,14.65
HYUNDAI,Sonata Hybrid,MID-SIZE,2,4,1,6,0,6,5.3,5.7,50,135,16.75
HYUNDAI,Sonata Hybrid SE,MID-SIZE,2,4,1,6,0,5.9,5.1,5.6,50,132,16.65
HYUNDAI,Veloster Turbo,COMPACT,1.6,4,1,7,0,8.5,6.9,7.8,36,184,14.8
KIA,Niro,STATION WAGON - SMALL,1.6,4,1,6,0,4.6,5.1,4.8,59,114,18.375
KIA,Niro FE,STATION WAGON - SMALL,1.6,4,1,6,0,4.5,4.8,4.7,60,110,18.5
KIA,Niro Touring,STATION WAGON - SMALL,1.6,4,1,6,0,5.1,5.8,5.4,52,129,17.075
KIA,Optima Hybrid,MID-SIZE,2,4,1,6,0,6.1,5.2,5.7,50,133,16.75
KIA,Soul,STATION WAGON - SMALL,1.6,4,1,7,0,9.1,7.7,8.5,33,199,14.575
LAMBORGHINI,Aventador Coupe,TWO-SEATER,6.5,12,1,7,1,26.3,15.6,21.5,13,487,19.1
LAMBORGHINI,Aventador Roadster,TWO-SEATER,6.5,12,1,7,1,26.6,15.8,21.7,13,493,19.275
LAMBORGHINI,Huracan Coupe,TWO-SEATER,5.2,10,1,7,1,18.1,13.2,15.9,18,366,16.3
LAMBORGHINI,Huracan Coupe AWD,TWO-SEATER,5.2,10,1,7,1,17.9,13,15.7,18,370,16.15
LAMBORGHINI,Huracan Spyder,TWO-SEATER,5.2,10,1,7,1,18.1,13.2,15.9,18,366,16.3
LAMBORGHINI,Huracan Spyder AWD,TWO-SEATER,5.2,10,1,7,1,17.9,13,15.7,18,370,16.15
LAMBORGHINI,Huracan Performante Coupe,TWO-SEATER,5.2,10,1,7,1,17.9,13,15.7,18,370,16.15
LAMBORGHINI,Huracan Performante Spyder,TWO-SEATER,5.2,10,1,7,1,17.9,13,15.7,18,370,16.15
MERCEDES-BENZ,A 220,SUBCOMPACT,2,4,1,7,1,9.7,6.8,8.4,34,195,14.725
MERCEDES-BENZ,A 220 4MATIC,SUBCOMPACT,2,4,1,7,1,9.6,7.1,8.5,33,199,14.55
MERCEDES-BENZ,A 250,STATION WAGON - SMALL,2,4,1,7,1,9.4,6.8,8.3,34,192,14.625
MERCEDES-BENZ,A 250 4MATIC,STATION WAGON - SMALL,2,4,1,7,1,9.9,7,8.6,33,201,14.625
MERCEDES-BENZ,AMG CLA 45 4MATIC,MINICOMPACT,2,4,1,7,1,10.3,7.9,9.2,31,217,14.6
MERCEDES-BENZ,AMG GLA 45 4MATIC,STATION WAGON - MID-SIZE,2,4,1,7,1,10.7,8.3,9.6,29,225,14.4
MERCEDES-BENZ,AMG GT C Coupe,TWO-SEATER,4,8,1,7,1,15.3,11.4,13.5,21,315,15.3
MERCEDES-BENZ,AMG GT C Roadster,TWO-SEATER,4,8,1,7,1,15.2,11.4,13.5,21,315,15.275
MERCEDES-BENZ,AMG GT R Coupe,TWO-SEATER,4,8,1,7,1,15.9,11.8,14,20,327,15.425
MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2,4,1,7,1,9.8,6.8,8.4,34,196,14.75
MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2,4,1,7,1,10.3,7.8,9.1,31,215,14.55
MERCEDES-BENZ,CLA 250,MINICOMPACT,2,4,1,7,1,9.6,6.6,8.2,34,193,14.6
MERCEDES-BENZ,CLA 250 4MATIC,MINICOMPACT,2,4,1,7,1,9.9,7.3,8.7,32,204,14.475
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,1,7,1,10.1,7.6,9,31,209,14.425
